cycle,length(butterfly),nb_reproductions,nb_deaths_predation,nb_deaths_natural,nb_deaths_total,nb_black,nb_white,nb_gray,nb_BB,nb_WW,nb_BW,nb_allele_B,nb_allele_W
478,600,6,0,5,5,284,67,243,287,67,246,820,380
479,599,6,1,6,7,284,67,242,287,68,244,818,380
480,600,6,0,5,5,286,67,241,289,68,243,821,379
481,599,6,1,6,7,285,68,240,287,69,243,817,381
482,600,8,0,7,7,285,68,239,288,69,243,819,381
483,600,8,0,8,8,286,68,238,288,68,244,820,380
484,600,6,0,6,6,284,67,243,288,68,244,820,380
485,599,7,0,8,8,283,68,241,287,68,244,818,380
486,598,9,1,9,10,283,66,240,288,66,244,820,376
487,598,6,2,4,6,286,64,242,288,65,245,821,375
488,599,10,1,8,9,285,62,242,290,62,247,827,371
489,599,7,1,6,7,286,62,244,291,62,246,828,370
490,600,7,0,6,6,289,62,242,292,63,245,829,371
491,599,4,1,4,5,292,62,241,294,62,243,831,367
492,600,8,0,7,7,289,60,243,294,60,246,834,366
493,600,3,0,3,3,292,60,245,292,61,247,831,369
494,599,9,0,10,10,288,59,243,292,59,248,832,366
495,599,9,1,8,9,288,58,244,292,59,248,832,366
496,600,3,0,2,2,292,58,247,295,58,247,837,363
497,600,4,0,4,4,294,58,244,296,60,244,836,364
498,600,3,0,3,3,295,60,242,297,61,242,836,364
499,599,8,1,8,9,294,59,238,297,59,243,837,361
500,597,8,1,9,10,295,56,238,297,57,243,837,357
501,600,9,0,6,6,294,57,240,297,57,246,840,360
502,600,7,0,7,7,295,55,243,300,55,245,845,355
503,600,7,0,7,7,297,55,241,301,56,243,845,355
504,597,8,2,9,11,294,55,240,300,55,242,842,352
505,599,8,1,5,6,299,54,238,302,56,241,845,353
506,600,6,0,5,5,300,56,238,303,57,240,846,354
507,599,3,1,3,4,300,57,239,302,57,240,844,354
508,598,7,1,7,8,298,56,237,302,57,239,843,353
509,600,6,0,4,4,300,57,237,304,57,239,847,353
510,599,4,0,5,5,300,57,238,303,57,239,845,353
511,599,5,1,4,5,301,56,237,303,57,239,845,353
512,600,7,0,6,6,299,57,237,301,57,242,844,356
513,600,7,0,7,7,297,57,239,301,58,241,843,357
514,597,3,1,5,6,295,58,241,296,58,243,835,359
515,600,4,0,1,1,295,58,243,295,60,245,835,365
516,600,8,0,8,8,290,59,243,293,61,246,832,368
517,599,9,0,10,10,289,61,240,295,61,243,833,365
518,599,3,0,3,3,293,60,243,294,60,245,833,365
519,600,7,0,6,6,291,60,242,297,60,243,837,363
520,598,6,2,6,8,293,59,240,297,59,242,836,360
521,599,6,1,4,5,294,59,240,296,60,243,835,363
522,600,8,0,7,7,292,60,240,298,60,242,838,362
523,599,9,1,9,10,291,59,240,298,59,242,838,360
524,600,6,0,5,5,295,59,240,298,60,242,838,362
525,600,2,0,2,2,297,60,241,298,60,242,838,362
526,600,3,0,3,3,295,60,242,297,61,242,836,364
527,600,6,0,6,6,295,61,238,296,62,242,834,366
528,600,5,0,5,5,293,62,240,297,62,241,835,365
529,598,5,0,7,7,292,61,240,294,61,243,831,365
530,599,8,1,6,7,290,60,241,293,60,246,832,366
531,600,11,0,10,10,291,60,238,297,63,240,834,366
532,599,5,1,5,6,296,61,237,298,62,239,835,363
533,600,3,0,2,2,296,62,239,297,63,240,834,366
534,600,7,0,7,7,293,63,237,297,65,238,832,368
535,600,5,0,5,5,295,65,235,297,65,238,832,368
536,599,6,1,6,7,295,64,234,298,65,236,832,366
537,599,7,0,7,7,296,63,233,297,63,239,833,365
538,598,9,1,9,10,294,61,234,299,61,238,836,360
539,599,5,1,3,4,297,61,236,298,61,240,836,362
540,599,10,1,9,10,294,61,234,300,61,238,838,360
541,600,13,0,12,12,299,59,229,308,59,233,849,351
542,598,7,0,9,9,304,59,228,309,59,230,848,348
543,600,13,0,11,11,302,58,227,308,60,232,848,352
544,599,8,0,9,9,304,60,227,307,61,231,845,353
545,600,13,0,12,12,302,60,225,308,61,231,847,353
546,600,3,0,3,3,307,61,229,309,61,230,848,352
547,597,5,2,6,8,307,60,225,310,60,227,847,347
548,600,8,0,5,5,308,58,226,312,58,230,854,346
549,600,7,0,7,7,309,57,227,313,57,230,856,344
550,600,6,0,6,6,311,56,227,316,56,228,860,340
551,599,11,1,11,12,308,54,226,310,55,234,854,344
552,600,8,0,7,7,307,54,231,314,54,232,860,340
553,600,4,0,4,4,312,54,230,312,54,234,858,342
554,599,4,1,4,5,309,54,232,312,54,233,857,341
555,599,2,1,1,2,312,54,231,313,54,232,858,340
556,600,8,0,7,7,308,53,231,313,54,233,859,341
557,597,5,1,7,8,307,54,231,309,55,233,851,343
558,600,7,0,4,4,307,55,231,310,55,235,855,345
559,599,2,0,3,3,309,54,234,309,54,236,854,344
560,600,4,0,3,3,307,54,235,308,55,237,853,347
561,599,1,1,1,2,308,55,235,309,55,235,853,345
562,600,4,0,3,3,308,55,233,309,55,236,854,346
563,600,4,0,4,4,307,55,234,308,55,237,853,347
564,600,8,0,8,8,304,54,234,309,54,237,855,345
565,600,4,0,4,4,308,53,235,309,53,238,856,344
566,599,11,1,11,12,299,52,237,305,53,241,851,347
567,600,7,0,6,6,303,53,237,308,54,238,854,346
568,600,8,0,8,8,305,54,233,309,55,236,854,346
569,599,6,1,6,7,306,54,233,307,56,236,850,348
570,600,5,0,4,4,304,56,235,309,56,235,853,347
571,600,9,0,9,9,302,56,233,306,56,238,850,350
572,600,7,0,7,7,302,55,236,308,55,237,853,347
573,600,2,0,2,2,308,55,235,309,56,235,853,347
574,599,4,1,4,5,305,56,234,305,57,237,847,351
575,599,7,1,6,7,301,56,235,304,56,239,847,351
576,599,5,1,4,5,301,56,237,306,56,237,849,349
577,600,7,0,6,6,302,55,236,305,56,239,849,351
578,600,2,0,2,2,304,56,238,305,56,239,849,351
579,600,5,0,5,5,303,55,237,306,55,239,851,349
580,600,7,0,7,7,303,54,236,307,56,237,851,349
581,600,8,0,8,8,301,56,235,306,57,237,849,351
582,600,8,0,8,8,300,57,235,300,59,241,841,359
583,599,8,1,8,9,295,58,239,300,58,241,841,357
584,600,7,0,6,6,297,58,238,298,59,243,839,361
585,600,4,0,4,4,297,58,241,299,58,243,841,359
586,600,7,0,7,7,294,58,241,299,58,243,841,359
587,600,7,0,7,7,298,58,237,302,59,239,843,357
588,600,4,0,4,4,299,59,238,302,59,239,843,357
589,600,6,0,6,6,301,58,235,304,58,238,846,354
590,598,6,2,6,8,301,58,233,305,58,235,845,351
591,599,6,1,4,5,302,58,233,305,58,236,846,352
592,600,5,0,4,4,301,58,236,304,59,237,845,355
593,600,11,0,11,11,297,59,233,302,59,239,843,357
594,600,4,0,4,4,301,58,237,302,59,239,843,357
595,600,7,0,7,7,300,57,236,302,59,239,843,357
596,599,5,1,5,6,301,59,234,302,59,238,842,356
597,599,9,1,8,9,297,58,235,300,61,238,838,360
598,599,10,0,10,10,294,60,235,301,60,238,840,358
599,600,3,0,2,2,300,60,237,302,61,237,841,359
600,600,8,0,8,8,298,58,236,305,58,237,847,353
601,600,2,0,2,2,304,58,236,305,58,237,847,353
602,600,6,0,6,6,304,58,232,308,58,234,850,350
603,600,6,0,6,6,307,57,230,309,57,234,852,348
604,600,8,0,8,8,303,56,233,307,57,236,850,350
605,600,7,0,7,7,305,57,231,308,57,235,851,349
606,600,6,0,6,6,305,57,232,310,58,232,852,348
607,599,11,1,11,12,303,57,228,307,58,234,848,350
608,599,5,1,4,5,305,58,231,309,58,232,850,348
609,600,5,0,4,4,306,58,231,308,59,233,849,351
610,600,3,0,3,3,307,59,231,307,59,234,848,352
611,600,3,0,3,3,306,59,232,307,59,234,848,352
612,600,9,0,9,9,303,59,229,305,61,234,844,356
613,600,5,0,5,5,301,61,233,303,61,236,842,358
614,600,4,0,4,4,299,61,236,300,61,239,839,361
615,599,6,1,6,7,298,60,235,302,61,236,840,358
616,600,7,0,6,6,301,61,231,306,61,233,845,355
617,600,8,0,8,8,300,60,232,305,61,234,844,356
618,600,10,0,10,10,300,61,229,303,62,235,841,359
619,599,8,1,8,9,300,62,229,304,64,231,839,359
620,600,4,0,3,3,303,64,229,306,64,230,842,358
621,600,7,0,7,7,304,63,226,308,63,229,845,355
622,599,2,1,2,3,307,63,227,309,63,227,845,353
623,600,11,0,10,10,304,61,224,308,62,230,846,354
624,600,8,0,8,8,303,62,227,305,63,232,842,358
625,600,8,0,8,8,304,63,225,306,63,231,843,357
626,599,5,1,5,6,301,62,231,302,62,235,839,359
627,599,8,0,8,8,296,61,234,302,61,236,840,358
628,599,5,1,4,5,299,61,234,300,63,236,836,362
629,599,7,0,7,7,296,61,235,298,61,240,836,362
630,597,10,1,11,12,293,59,235,298,61,238,834,360
631,600,8,0,5,5,295,61,236,301,62,237,839,361
632,600,6,0,6,6,298,60,236,301,60,239,841,359
633,599,7,1,7,8,298,58,236,301,58,240,842,356
634,599,6,1,5,6,298,58,237,300,60,239,839,359
635,599,9,1,8,9,297,57,236,303,57,239,845,353
636,600,8,0,7,7,300,55,237,304,56,240,848,352
637,600,1,0,1,1,303,56,240,303,56,241,847,353
638,599,6,0,7,7,299,55,239,302,56,241,845,353
639,600,4,0,3,3,300,56,240,303,56,241,847,353
640,599,6,1,6,7,299,54,240,300,54,245,845,353
641,600,5,0,4,4,298,53,244,300,53,247,847,353
642,600,9,0,9,9,295,53,243,301,53,246,848,352
643,599,5,1,5,6,297,53,244,300,54,245,845,353
644,600,6,0,5,5,297,53,244,300,53,247,847,353
645,600,2,0,2,2,298,53,247,299,53,248,846,354
646,600,5,0,5,5,298,53,244,302,53,245,849,351
647,599,1,0,2,2,301,53,244,301,53,245,847,351
648,599,3,1,2,3,300,53,243,302,53,244,848,350
649,599,11,1,10,11,298,53,237,304,54,241,849,349
650,600,10,0,9,9,299,54,237,304,55,241,849,351
651,600,5,0,5,5,302,55,238,303,55,242,848,352
652,599,5,0,6,6,299,55,240,303,55,241,847,351
653,599,6,1,5,6,299,55,239,302,55,242,846,352
654,600,6,0,5,5,299,55,240,302,56,242,846,354
655,599,4,0,5,5,301,56,238,304,56,239,847,351
656,600,5,0,4,4,302,55,238,307,55,238,852,348
657,600,9,0,9,9,301,55,235,303,56,241,847,353
658,599,7,1,7,8,296,56,240,300,56,243,843,355
659,600,5,0,4,4,296,56,243,297,58,245,839,361
660,600,6,0,6,6,293,56,245,298,56,246,842,358
661,599,9,0,10,10,293,55,242,299,55,245,843,355
662,600,9,0,8,8,296,53,242,302,53,245,849,351
663,600,8,0,8,8,299,53,240,305,53,242,852,348
664,600,6,0,6,6,304,53,237,305,53,242,852,348
665,599,5,1,5,6,302,53,239,305,53,241,851,347
666,599,6,0,6,6,302,53,238,306,53,240,852,346
667,600,3,0,2,2,306,53,238,309,53,238,856,344
668,600,4,0,4,4,307,53,236,311,53,236,858,342
669,600,7,0,7,7,308,52,233,313,52,235,861,339
670,600,4,0,4,4,310,52,234,311,52,237,859,341
671,599,8,0,9,9,306,52,233,310,54,235,855,343
672,600,6,0,5,5,306,54,234,310,55,235,855,345
673,600,7,0,7,7,305,54,234,309,55,236,854,346
674,598,8,2,8,10,303,55,232,308,55,235,851,345
675,600,8,0,6,6,305,54,233,311,55,234,856,344
676,598,3,2,3,5,309,54,232,310,54,234,854,342
677,600,10,0,8,8,307,53,230,316,54,230,862,338
678,596,7,4,7,11,311,54,224,313,56,227,853,339
679,597,8,1,6,7,309,55,225,312,55,230,854,340
680,599,9,1,6,7,308,55,227,311,57,231,853,345
681,599,4,1,3,4,310,57,228,312,58,229,853,345
682,599,5,1,4,5,309,58,227,312,58,229,853,345
683,600,5,0,4,4,310,58,227,311,59,230,852,348
684,600,6,0,6,6,308,58,228,312,58,230,854,346
685,599,5,0,6,6,310,56,228,312,56,231,855,343
686,598,4,2,3,5,309,56,229,312,57,229,853,343
687,599,6,1,4,5,310,57,226,313,57,229,855,343
688,598,7,2,6,8,309,55,227,312,55,231,855,341
689,600,12,0,10,10,307,53,228,314,54,232,860,340
690,600,9,0,9,9,307,54,230,310,55,235,855,345
691,600,5,0,5,5,307,55,233,307,55,238,852,348
692,599,4,1,4,5,306,55,234,309,55,235,853,345
693,600,3,0,2,2,307,55,235,309,55,236,854,346
694,600,6,0,6,6,308,55,231,310,55,235,855,345
695,600,7,0,7,7,307,53,233,310,53,237,857,343
696,600,8,0,8,8,307,53,232,312,53,235,859,341
697,598,6,2,6,8,308,52,232,312,53,233,857,339
698,597,7,1,7,8,307,52,231,312,52,233,857,337
699,600,6,0,3,3,311,51,232,311,51,238,860,340
700,600,8,0,8,8,308,49,235,312,49,239,863,337
701,600,1,0,1,1,311,49,239,312,49,239,863,337
702,600,3,0,3,3,311,49,237,313,49,238,864,336
703,599,7,1,7,8,308,49,235,311,50,238,860,338
704,600,4,0,3,3,309,50,237,311,50,239,861,339
705,597,5,2,6,8,305,50,237,308,50,239,855,339
706,600,11,0,8,8,303,50,236,308,50,242,858,342
707,600,2,0,2,2,308,50,240,308,50,242,858,342
708,600,3,0,3,3,308,50,239,309,51,240,858,342
709,599,5,1,5,6,306,50,238,309,51,239,857,341
710,600,6,0,5,5,306,50,238,307,51,242,856,344
711,600,3,0,3,3,305,51,241,307,51,242,856,344
712,600,10,0,10,10,302,50,238,309,51,240,858,342
713,598,7,1,8,9,304,51,236,308,52,238,854,342
714,599,10,1,8,9,302,52,235,308,52,239,855,343
715,600,10,0,9,9,302,52,236,308,52,240,856,344
716,600,8,0,8,8,305,50,237,310,50,240,860,340
717,599,7,1,7,8,307,49,236,312,49,238,862,336
718,600,6,0,5,5,310,49,235,314,50,236,864,336
719,600,8,0,8,8,309,50,233,313,52,235,861,339
720,598,4,0,6,6,311,52,231,312,53,233,857,339
721,599,10,1,8,9,309,52,228,313,54,232,858,340
722,600,8,0,7,7,308,53,231,314,53,233,861,339
723,600,5,0,5,5,312,53,230,314,54,232,860,340
724,600,7,0,7,7,313,53,227,316,54,230,862,338
725,599,9,1,9,10,310,54,226,314,54,231,859,339
726,598,8,2,7,9,305,54,231,308,54,236,852,344
727,599,8,1,6,7,305,53,233,309,54,236,854,344
728,599,7,0,7,7,307,52,233,312,53,234,858,340
729,600,5,0,4,4,309,53,233,313,53,234,860,340
730,600,3,0,3,3,312,53,232,315,53,232,862,338
731,600,4,0,4,4,312,53,231,315,53,232,862,338
732,600,4,0,4,4,313,52,231,315,52,233,863,337
733,600,5,0,5,5,312,52,231,313,52,235,861,339
734,600,7,0,7,7,308,51,234,310,53,237,857,343
735,598,5,2,5,7,306,53,234,308,54,236,852,344
736,600,8,0,6,6,307,52,233,309,54,237,855,345
737,599,5,1,5,6,308,53,233,310,53,236,856,342
738,598,10,2,9,11,304,53,231,309,56,233,851,345
739,598,7,2,5,7,305,55,231,307,55,236,850,346
740,600,9,0,7,7,303,55,233,306,56,238,850,350
741,600,8,0,8,8,302,55,235,307,55,238,852,348
742,600,6,0,6,6,305,54,235,309,54,237,855,345
743,600,7,0,7,7,307,53,233,311,53,236,858,342
744,600,4,0,4,4,310,52,234,313,52,235,861,339
745,600,8,0,8,8,309,51,232,313,51,236,862,338
746,600,7,0,7,7,311,50,232,316,50,234,866,334
747,600,8,0,8,8,310,48,234,315,49,236,866,334
748,600,5,0,5,5,312,49,234,315,49,236,866,334
749,600,5,0,5,5,312,49,234,314,51,235,863,337
750,599,5,1,5,6,310,50,234,313,50,236,862,336
751,600,3,0,2,2,312,49,236,315,49,236,866,334
752,598,9,2,9,11,310,48,231,314,48,236,864,332
753,600,8,0,6,6,311,48,233,318,49,233,869,331
754,599,4,1,4,5,314,48,233,315,50,234,864,334
755,600,2,0,1,1,315,50,233,316,50,234,866,334
756,598,6,1,7,8,312,49,231,316,49,233,865,331
757,599,5,0,4,4,312,49,233,316,49,234,866,332
758,599,15,1,14,15,308,47,229,316,48,235,867,331
759,599,6,1,5,6,311,48,234,315,48,236,866,332
760,600,7,0,6,6,311,47,235,313,48,239,865,335
761,600,8,0,8,8,309,48,235,314,49,237,865,335
762,600,6,0,6,6,312,48,234,316,48,236,868,332
763,598,7,2,7,9,310,47,234,313,47,238,864,332
764,599,9,1,7,8,310,45,235,314,45,240,868,330
765,600,4,0,3,3,313,45,238,317,45,238,872,328
766,600,9,0,9,9,312,44,235,315,45,240,870,330
767,599,5,1,5,6,313,44,237,315,46,238,868,330
768,599,9,0,9,9,311,45,234,317,46,236,870,328
769,599,6,1,5,6,313,45,235,317,45,237,871,327
770,599,7,1,6,7,313,45,234,317,45,237,871,327
771,599,6,1,5,6,313,45,235,316,46,237,869,329
772,598,6,2,5,7,311,45,236,313,45,240,866,330
773,600,5,0,3,3,311,45,239,312,45,243,867,333
774,600,8,0,8,8,308,44,240,313,44,243,869,331
775,600,4,0,4,4,311,44,241,312,44,244,868,332
776,600,4,0,4,4,311,44,241,313,44,243,869,331
777,599,3,1,3,4,311,44,241,312,44,243,867,331
778,600,4,0,3,3,312,44,240,314,45,241,869,331
779,600,7,0,7,7,311,45,237,312,48,240,864,336
780,599,4,1,4,5,308,47,240,311,47,241,863,335
781,600,6,0,5,5,308,47,239,312,48,240,864,336
782,599,4,1,4,5,308,48,239,310,48,241,861,337
783,598,9,1,9,10,305,47,237,311,48,239,861,335
784,600,6,0,4,4,309,48,237,313,49,238,864,336
785,600,5,0,5,5,310,49,236,312,50,238,862,338
786,600,4,0,4,4,311,50,235,314,50,236,864,336
787,600,4,0,4,4,313,50,233,317,50,233,867,333
788,599,4,1,4,5,315,49,231,316,50,233,865,333
789,599,9,0,9,9,311,49,230,313,49,237,863,335
790,598,11,0,12,12,307,49,231,313,51,234,860,336
791,600,9,0,7,7,310,51,230,314,52,234,862,338
792,600,10,0,10,10,310,51,229,314,52,234,862,338
793,599,6,1,6,7,312,52,229,313,53,233,859,339
794,598,7,2,6,8,313,48,230,316,48,234,866,330
795,600,5,0,3,3,314,48,233,316,48,236,868,332
796,599,11,1,11,12,312,48,228,317,48,234,868,330
797,598,9,2,8,10,311,47,231,316,48,234,866,330
798,600,6,0,4,4,312,48,234,316,49,235,867,333
799,600,2,0,2,2,316,49,233,318,49,233,869,331
800,600,6,0,6,6,315,48,231,319,49,232,870,330
801,598,4,1,5,6,316,48,230,320,48,230,870,326
802,600,5,0,3,3,318,48,229,319,48,233,871,329
803,600,3,0,3,3,316,48,233,316,49,235,867,333
804,600,3,0,3,3,314,49,234,315,50,235,865,335
805,600,3,0,3,3,314,49,234,317,49,234,868,332
806,598,6,2,6,8,314,49,229,317,49,232,866,330
807,600,7,0,5,5,315,48,230,320,48,232,872,328
808,600,6,0,6,6,318,47,229,321,47,232,874,326
809,598,8,1,9,10,316,46,228,321,47,230,872,324
810,600,10,0,8,8,318,47,225,323,47,230,876,324
811,599,9,1,9,10,319,45,226,322,46,231,875,323
812,599,5,0,5,5,319,45,230,322,46,231,875,323
813,598,10,0,11,11,317,45,226,323,47,228,874,322
814,600,8,0,6,6,319,46,227,323,48,229,875,325
815,599,8,1,8,9,319,48,224,320,52,227,867,331
816,600,7,0,6,6,316,52,225,320,54,226,866,334
817,599,4,1,4,5,317,53,225,320,53,226,866,332
818,600,11,0,10,10,315,51,223,322,52,226,870,330
819,599,6,1,6,7,318,52,223,319,53,227,865,333
820,600,9,0,8,8,317,53,221,319,58,223,861,339
821,598,6,2,6,8,316,58,218,319,59,220,858,338
822,600,7,0,5,5,315,59,219,321,60,219,861,339
823,600,5,0,5,5,317,60,218,320,60,220,860,340
824,599,7,1,7,8,316,59,217,319,61,219,857,341
825,599,7,0,7,7,316,61,215,321,61,217,859,339
826,598,5,1,5,6,320,60,213,323,60,215,861,335
827,599,6,1,4,5,319,59,215,321,59,219,861,337
828,599,10,1,9,10,313,58,218,320,58,221,861,337
829,597,6,3,5,8,317,58,216,319,58,220,858,336
830,600,8,0,5,5,317,58,217,321,59,220,862,338
831,600,5,0,5,5,319,59,217,321,59,220,862,338
832,600,6,0,6,6,317,59,218,317,59,224,858,342
833,600,5,0,5,5,313,59,223,314,60,226,854,346
834,600,6,0,6,6,310,60,224,315,60,225,855,345
835,600,2,0,2,2,314,60,224,316,60,224,856,344
836,599,3,0,4,4,313,60,223,315,60,224,854,344
837,597,13,1,14,15,306,60,218,310,61,226,846,348
838,600,8,0,5,5,309,60,223,310,62,228,848,352
839,599,6,1,6,7,307,62,224,311,62,226,848,350
840,600,5,0,4,4,309,61,225,311,61,228,850,350
841,598,7,2,7,9,306,59,226,310,59,229,849,347
842,600,11,0,9,9,307,58,224,313,58,229,855,345
843,600,8,0,8,8,308,58,226,310,60,230,850,350
844,599,4,1,4,5,308,59,228,311,59,229,851,347
845,599,2,1,1,2,311,58,228,312,58,229,853,345
846,600,10,0,9,9,309,56,225,313,57,230,856,344
847,600,5,0,5,5,309,57,229,309,58,233,851,349
848,600,11,0,11,11,302,56,231,306,56,238,850,350
849,600,5,0,5,5,303,56,236,305,56,239,849,351
850,600,5,0,5,5,303,56,236,305,56,239,849,351
851,600,6,0,6,6,299,56,239,303,56,241,847,353
852,600,3,0,3,3,302,55,240,304,55,241,849,351
853,599,6,1,6,7,299,55,239,301,56,242,844,354
854,599,3,0,3,3,300,56,240,302,56,241,845,353
855,600,7,0,6,6,299,55,239,301,55,244,846,354
856,600,9,0,9,9,295,52,244,297,52,251,845,355
857,600,3,0,3,3,297,52,248,299,52,249,847,353
858,600,4,0,4,4,296,52,248,298,53,249,845,355
859,600,8,0,8,8,295,53,244,301,53,246,848,352
860,598,6,1,7,8,294,53,245,296,54,248,840,356
861,599,8,1,6,7,293,53,245,298,55,246,842,356
862,599,10,0,10,10,293,54,242,299,56,244,842,356
863,599,3,1,2,3,297,55,244,299,55,245,843,355
864,600,8,0,7,7,296,54,242,299,54,247,845,355
865,600,7,0,7,7,297,53,243,300,54,246,846,354
866,600,7,0,7,7,298,54,241,301,54,245,847,353
867,600,6,0,6,6,300,52,242,301,54,245,847,353
868,600,2,0,2,2,301,54,243,302,55,243,847,353
869,598,4,1,5,6,300,55,239,302,55,241,845,351
870,600,8,0,6,6,297,55,240,304,56,240,848,352
871,600,4,0,4,4,302,55,239,304,55,241,849,351
872,598,7,2,7,9,296,55,240,298,55,245,841,355
873,600,6,0,4,4,295,55,244,298,55,247,843,357
874,599,6,1,6,7,294,54,245,297,54,248,842,356
875,599,10,1,9,10,293,52,244,298,53,248,844,354
876,600,6,0,5,5,297,53,244,301,53,246,848,352
877,600,6,0,6,6,299,52,243,303,52,245,851,349
878,600,6,0,6,6,299,52,243,303,53,244,850,350
879,599,4,1,4,5,299,52,244,301,52,246,848,350
880,598,8,1,8,9,297,52,241,300,52,246,846,350
881,599,8,1,6,7,297,51,243,299,52,248,846,352
882,600,6,0,5,5,298,52,244,302,53,245,849,351
883,600,3,0,3,3,302,51,244,304,51,245,853,347
884,597,5,3,5,8,300,51,241,304,51,242,850,344
885,599,11,0,9,9,298,50,240,305,50,244,854,344
886,600,4,0,3,3,303,50,243,305,50,245,855,345
887,600,2,0,2,2,305,49,244,305,49,246,856,344
888,599,6,1,6,7,302,48,243,304,48,247,855,343
889,599,11,1,10,11,300,47,241,307,47,245,859,339
890,600,6,0,5,5,306,44,244,310,45,245,865,335
891,599,5,1,5,6,306,45,243,307,46,246,860,338
892,600,3,0,2,2,306,46,245,308,46,246,862,338
893,600,6,0,6,6,305,44,245,307,45,248,862,338
894,599,8,1,8,9,304,44,243,307,44,248,862,336
895,600,7,0,6,6,303,44,246,305,45,250,860,340
896,600,2,0,2,2,304,45,249,304,45,251,859,341
897,600,1,0,1,1,304,45,250,304,45,251,859,341
898,600,5,0,5,5,301,45,249,305,45,250,860,340
899,598,1,2,1,3,303,44,250,303,44,251,857,339
900,600,8,0,6,6,299,43,250,301,43,256,858,342
901,598,6,2,6,8,297,42,253,299,44,255,853,343
902,600,9,0,7,7,297,44,250,303,45,252,858,342
903,600,1,0,1,1,303,44,252,304,44,252,860,340
904,599,8,0,9,9,299,43,249,305,43,251,861,337
905,599,6,1,5,6,301,42,250,305,43,251,861,337
906,600,7,0,6,6,303,42,248,306,42,252,864,336
907,600,7,0,7,7,301,42,250,304,44,252,860,340
908,599,1,1,1,2,302,44,252,303,44,252,858,340
909,599,7,1,6,7,298,44,250,302,45,252,856,342
910,600,8,0,7,7,299,44,249,303,44,253,859,341
911,600,7,0,7,7,298,44,251,303,45,252,858,342
912,600,4,0,4,4,303,45,248,306,45,249,861,339
913,600,8,0,8,8,304,44,244,310,44,246,866,334
914,600,4,0,4,4,306,44,246,307,46,247,861,339
915,599,4,1,4,5,303,46,246,305,46,248,858,340
916,600,7,0,6,6,304,46,243,306,47,247,859,341
917,600,9,0,9,9,302,46,243,304,46,250,858,342
918,599,6,1,6,7,298,46,249,301,47,251,853,345
919,599,5,1,4,5,300,46,248,302,47,250,854,344
920,600,7,0,6,6,299,46,248,301,47,252,854,346
921,600,5,0,5,5,300,46,249,303,46,251,857,343
922,599,10,1,10,11,298,46,245,303,47,249,855,343
923,599,5,1,4,5,301,47,246,302,47,250,854,344
924,600,3,0,2,2,301,47,249,302,48,250,854,346
925,600,11,0,11,11,296,48,245,300,51,249,849,351
926,600,6,0,6,6,297,50,247,301,50,249,851,349
927,599,6,1,6,7,297,49,247,298,51,250,846,352
928,600,6,0,5,5,296,51,247,300,52,248,848,352
929,600,4,0,4,4,297,52,247,298,52,250,846,354
930,600,4,0,4,4,297,52,247,299,52,249,847,353
931,600,7,0,7,7,294,52,247,296,52,252,844,356
932,598,10,2,10,12,289,51,248,291,51,256,838,358
933,598,8,2,6,8,286,50,254,289,51,258,836,360
934,598,4,2,2,4,287,51,256,287,52,259,833,363
935,599,4,1,2,3,285,52,258,285,53,261,831,367
936,600,6,0,5,5,285,51,258,288,51,261,837,363
937,599,4,1,4,5,286,50,259,289,50,260,838,360
938,600,4,0,3,3,287,50,259,290,50,260,840,360
939,600,6,0,6,6,286,50,258,290,50,260,840,360
940,600,8,0,8,8,285,50,257,287,51,262,836,364
941,600,7,0,7,7,281,51,261,285,51,264,834,366
942,600,9,0,9,9,282,51,258,287,52,261,835,365
943,598,5,1,6,7,283,51,259,286,52,260,832,364
944,600,5,0,3,3,284,52,259,288,52,260,836,364
945,600,6,0,6,6,285,52,257,286,54,260,832,368
946,600,5,0,5,5,283,54,258,286,54,260,832,368
947,598,7,2,7,9,284,54,253,287,54,257,831,365
948,600,3,0,1,1,287,53,257,290,53,257,837,363
949,599,8,0,9,9,286,51,254,291,52,256,838,360
950,600,8,0,7,7,286,52,254,288,52,260,836,364
951,600,8,0,8,8,285,50,257,288,50,262,838,362
952,600,3,0,3,3,287,50,260,289,50,261,839,361
953,599,8,1,8,9,285,48,258,290,49,260,840,358
954,599,11,0,11,11,283,49,256,288,50,261,837,361
955,599,9,1,8,9,287,49,254,295,49,255,845,353
956,600,4,0,3,3,294,49,253,295,50,255,845,355
957,600,4,0,4,4,293,50,253,296,50,254,846,354
958,599,3,1,3,4,295,50,251,296,51,252,844,354
959,599,5,1,4,5,296,51,247,298,52,249,845,353
960,600,8,0,7,7,294,51,247,298,51,251,847,353
961,599,2,1,2,3,297,51,249,298,52,249,845,353
962,599,6,1,5,6,298,51,244,301,51,247,849,349
963,600,5,0,4,4,299,51,245,301,52,247,849,351
964,600,10,0,10,10,297,49,244,302,50,248,852,348
965,599,7,1,7,8,297,50,245,301,53,245,847,351
966,599,3,1,2,3,301,52,243,303,52,244,850,348
967,598,7,2,6,8,298,52,241,302,52,244,848,348
968,600,7,0,5,5,301,52,240,304,54,242,850,350
969,598,8,1,9,10,301,52,237,306,52,240,852,344
970,600,6,0,4,4,303,52,239,307,52,241,855,345
971,600,3,0,3,3,304,52,241,307,52,241,855,345
972,600,11,0,11,11,302,52,235,309,53,238,856,344
973,599,9,0,10,10,305,51,234,309,51,239,857,341
